,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
368,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,the,0.8,120.4,120.4,136.5,119.0,0.7,0.1,0.1
370,American,1.1,165.8,189.9,189.9,156.5,0.9,0.2,0.2
371,"oyster-catchers,",2.5,207.0,447.6,505.3,182.00333333333336,0.9,1.6,0.8
372,the,0.2,26.8,26.8,26.8,26.8,0.2,0.0,0.0
373,glistening,1.7,225.9,319.9,352.5,227.2,1.0,0.7,0.5
374,silver,1.3,311.7,328.1,351.4,300.2,1.0,0.3,0.2
375,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,hundreds,1.4,178.3,233.3,264.6,181.2,1.0,0.4,0.3
377,of,0.2,34.3,34.3,34.3,34.3,0.2,0.0,0.0
378,dolphins,1.4,176.1,261.0,261.0,169.45,0.9,0.5,0.5
379,swooping,1.2,208.2,237.3,237.3,208.9,1.0,0.2,0.2
380,round,1.0,183.1,222.6,222.6,179.65,0.9,0.1,0.1
381,your,0.7,85.4,111.7,111.7,85.3,0.5,0.2,0.2
382,ship,0.8,95.7,102.7,118.6,97.7,0.6,0.2,0.2
383,in,0.6,73.9,95.7,95.7,67.3,0.4,0.2,0.2
384,the,0.4,71.9,71.9,71.9,71.9,0.4,0.0,0.0
385,dawn,0.8,193.8,193.8,214.5,180.15,0.7,0.1,0.1
386,light.,1.0,152.4,163.0,189.4,153.55,0.8,0.2,0.2
387,We,0.2,29.6,29.6,29.6,29.6,0.2,0.0,0.0
388,spent,1.2,208.0,225.7,254.3,189.2,0.9,0.3,0.3
389,eight,0.7,128.4,128.4,137.2,121.5,0.6,0.1,0.1
390,days,0.4,111.0,111.0,111.0,111.0,0.4,0.0,0.0
391,in,0.9,138.3,178.9,178.9,139.2,0.7,0.2,0.2
392,"all,",1.0,133.9,133.9,196.8,140.15,0.7,0.3,0.3
393,aboard,1.1,139.0,146.2,230.0,128.55,0.6,0.5,0.5
394,a,0.3,86.2,86.2,86.2,86.2,0.3,0.0,0.0
395,boat,1.0,165.0,180.7,200.3,135.13333333333335,0.7,0.3,0.2
396,called,1.3,186.7,233.8,233.8,183.75,1.0,0.3,0.3
397,Tropic,1.3,151.1,209.2,258.8,149.1,0.7,0.6,0.4
398,"Sun,",1.6,173.7,209.9,315.4,171.79166666666669,0.9,0.7,0.4
399,visiting,1.6,269.2,340.0,382.6,257.1333333333333,1.0,0.6,0.3
400,all,0.3,53.5,53.5,53.5,53.5,0.3,0.0,0.0
401,parts,1.6,213.7,298.2,309.0,196.98333333333332,1.0,0.6,0.5
402,of,0.2,32.6,32.6,32.6,32.6,0.2,0.0,0.0
403,the,0.4,95.2,95.2,95.2,95.2,0.4,0.0,0.0
404,islands.,1.5,205.1,255.2,303.2,205.36666666666665,1.0,0.5,0.4
405,We,0.2,67.7,67.7,67.7,67.7,0.2,0.0,0.0
406,"lived,",1.7,276.0,374.4,395.1,247.6166666666667,1.0,0.7,0.6
407,ate,0.6,88.1,88.1,88.1,88.1,0.6,0.0,0.0
408,and,0.6,92.7,108.6,132.9,95.9,0.4,0.2,0.2
409,slept,1.3,185.1,232.8,232.8,181.35,1.0,0.3,0.3
410,on,0.6,127.6,127.6,127.6,127.6,0.6,0.0,0.0
411,the,0.1,14.7,14.7,14.7,14.7,0.1,0.0,0.0
412,boat,0.8,122.0,130.6,130.6,117.15,0.7,0.1,0.1
413,and,0.1,20.7,20.7,20.7,20.7,0.1,0.0,0.0
414,went,0.9,153.9,176.1,176.1,151.2,0.8,0.1,0.1
415,ashore,1.2,166.9,166.9,222.0,165.7,0.9,0.3,0.2
416,two,0.5,92.5,92.5,92.5,92.5,0.5,0.0,0.0
417,or,0.6,120.7,120.7,120.7,120.7,0.6,0.0,0.0
418,three,1.2,187.3,205.9,246.9,193.8,0.9,0.3,0.3
419,times,0.7,123.7,123.7,123.7,123.7,0.7,0.0,0.0
420,a,0.1,18.6,18.6,18.6,18.6,0.1,0.0,0.0
421,"day,",0.9,171.3,171.3,171.3,171.3,0.9,0.0,0.0
422,to,0.5,104.7,104.7,104.7,104.7,0.5,0.0,0.0
423,walk,0.9,215.3,215.3,215.3,215.3,0.9,0.0,0.0
424,the,0.4,61.1,61.1,61.1,61.1,0.4,0.0,0.0
425,"trails,",1.3,205.1,230.1,293.7,211.65,0.9,0.4,0.3
426,see,0.8,180.4,180.4,180.4,180.4,0.8,0.0,0.0
427,the,0.5,74.0,74.0,86.1,72.65,0.4,0.1,0.1
428,"wildlife,",0.8,186.1,186.1,186.1,186.1,0.8,0.0,0.0
429,and,0.1,23.4,23.4,23.4,23.4,0.1,0.0,0.0
430,snorkel,1.6,268.1,356.7,383.5,260.9,1.0,0.6,0.5
431,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,the,0.8,131.8,154.8,158.5,141.75,0.7,0.1,0.1
433,sea.,1.2,188.8,203.8,203.8,182.45,1.0,0.2,0.2
434,The,0.4,60.4,78.3,78.3,63.65,0.3,0.1,0.1
435,boat,0.9,177.5,186.3,186.3,178.25,0.8,0.1,0.1
436,was,0.3,58.1,58.1,58.1,58.1,0.3,0.0,0.0
437,hardly,1.2,198.1,231.5,231.5,186.6,0.9,0.3,0.3
438,the,0.8,87.7,87.7,136.5,94.95,0.5,0.3,0.1
439,most,1.0,156.5,177.7,177.7,147.9,0.8,0.2,0.2
440,luxurious,1.1,184.1,194.0,200.2,178.55,0.9,0.2,0.2
441,experience,0.5,77.3,77.3,77.3,77.3,0.5,0.0,0.0
442,we'd,0.6,100.2,100.2,100.2,100.2,0.6,0.0,0.0
443,ever,0.8,165.1,165.1,165.1,165.1,0.8,0.0,0.0
444,"had,",0.9,161.1,181.8,181.8,154.4,0.8,0.1,0.1
445,and,0.3,45.3,45.3,45.3,45.3,0.3,0.0,0.0
446,was,1.2,212.8,212.8,258.7,199.53333333333336,0.9,0.3,0.2
447,certainly,0.9,188.6,188.6,188.6,188.6,0.9,0.0,0.0
448,not,0.8,120.3,161.9,178.4,130.0,0.6,0.2,0.2
449,a,0.2,32.3,32.3,32.3,32.3,0.2,0.0,0.0
450,centre,1.4,228.1,285.9,305.2,229.5,1.0,0.4,0.4
451,of,0.2,21.8,21.8,21.8,21.8,0.2,0.0,0.0
452,gastronomic,2.4,249.3,423.2,557.1,240.4083333333333,1.0,1.4,0.8
453,excellence.,0.9,114.8,139.1,139.1,117.7,0.7,0.2,0.1
454,But,0.3,65.6,65.6,65.6,65.6,0.3,0.0,0.0
455,that,0.9,187.4,216.4,236.8,189.66666666666666,0.7,0.2,0.1
456,really,1.2,145.1,196.0,239.1,157.6,0.8,0.4,0.4
457,wasn't,1.2,184.0,214.7,214.7,188.25,1.0,0.2,0.2
458,the,0.5,51.7,51.7,61.2,52.75,0.4,0.1,0.1
459,point.,1.1,187.8,203.6,227.1,190.0,0.9,0.2,0.2
460,It,0.2,39.8,39.8,39.8,39.8,0.2,0.0,0.0
461,took,1.1,162.0,214.5,214.5,157.3,0.8,0.3,0.2
462,us,0.2,48.2,48.2,48.2,48.2,0.2,0.0,0.0
463,to,0.6,146.8,146.8,146.8,146.8,0.6,0.0,0.0
464,the,0.5,73.7,73.7,73.7,73.7,0.5,0.0,0.0
465,places,1.2,206.4,213.6,241.1,207.9,1.0,0.2,0.2
466,we,0.4,79.4,79.4,79.4,79.4,0.4,0.0,0.0
467,wanted,1.7,267.1,467.2,467.2,268.3666666666667,0.9,0.8,0.6
468,to,0.5,60.5,77.5,77.5,61.7,0.4,0.1,0.1
469,see;,0.7,119.8,133.9,133.9,115.25,0.6,0.1,0.1
470,and,0.5,117.7,117.7,117.7,117.7,0.5,0.0,0.0
471,the,0.3,52.6,52.6,52.6,52.6,0.3,0.0,0.0
472,expert,1.8,175.2,345.4,366.8,197.98333333333332,1.0,0.8,0.7
473,guide,0.9,145.9,203.9,203.9,167.2,0.8,0.1,0.1
474,we,0.5,92.4,92.4,92.4,92.4,0.5,0.0,0.0
475,"had,",1.0,178.2,190.7,190.7,180.6,0.9,0.1,0.1
476,who,1.0,111.7,147.1,147.1,117.35,0.8,0.2,0.2
477,led,0.6,119.3,133.3,133.3,117.7,0.5,0.1,0.1
478,us,0.6,129.9,129.9,129.9,129.9,0.6,0.0,0.0
479,round,1.0,172.6,179.3,179.3,155.25,0.9,0.1,0.1
480,the,0.1,19.2,19.2,19.2,19.2,0.1,0.0,0.0
481,trails,1.2,229.5,249.9,258.5,225.4,1.0,0.2,0.2
482,and,0.3,43.8,43.8,43.8,43.8,0.3,0.0,0.0
483,explained,1.3,211.7,230.2,251.8,188.8,0.9,0.4,0.3
484,the,0.2,42.2,42.2,42.2,42.2,0.2,0.0,0.0
485,flora,0.5,74.0,74.0,74.0,74.0,0.5,0.0,0.0
486,and,0.4,83.0,83.0,83.0,83.0,0.4,0.0,0.0
487,fauna,1.0,181.9,227.4,227.4,184.55,0.8,0.2,0.2
488,to,0.2,26.4,26.4,26.4,26.4,0.2,0.0,0.0
489,"us,",0.9,207.4,207.4,207.4,207.4,0.9,0.0,0.0
490,was,0.3,45.7,45.7,45.7,45.7,0.3,0.0,0.0
491,the,1.1,210.0,219.1,219.1,202.7,1.0,0.1,0.1
492,best,0.6,115.0,115.0,115.0,115.0,0.6,0.0,0.0
493,we,0.5,116.4,116.4,116.4,116.4,0.5,0.0,0.0
494,could,0.9,149.6,162.3,186.9,145.1,0.7,0.2,0.2
495,possibly,1.0,148.1,166.6,166.6,150.2,0.9,0.1,0.1
496,have,1.0,183.1,206.7,226.6,184.3,0.8,0.2,0.2
497,wanted.,0.8,113.3,124.5,124.5,111.4,0.7,0.1,0.1
498,You,0.6,92.3,131.1,131.1,102.25,0.5,0.1,0.1
499,need,0.4,47.8,47.8,73.1,52.9,0.3,0.1,0.1
500,not,0.9,107.9,132.0,157.8,100.4,0.5,0.4,0.2
501,be,0.7,99.8,99.8,138.8,104.8,0.5,0.2,0.2
502,an,0.9,137.5,167.6,167.6,143.3,0.8,0.1,0.1
503,inveterate,3.2,207.0,417.4,828.8,253.20833333333331,1.0,2.2,0.8
504,birdwatcher,2.0,232.7,313.0,435.2,226.4333333333333,1.0,1.0,0.7
505,or,0.1,18.8,18.8,18.8,18.8,0.1,0.0,0.0
506,naturalist,2.3,217.9,344.4,438.7,204.53333333333333,1.0,1.3,0.8
507,to,0.5,56.0,56.0,93.5,56.4,0.3,0.2,0.2
508,be,0.6,101.1,101.1,101.1,101.1,0.6,0.0,0.0
509,captivated,2.4,200.7,362.3,502.6,219.625,1.0,1.4,0.7
510,by,0.5,98.3,98.3,98.3,98.3,0.5,0.0,0.0
511,what,1.4,183.3,208.9,227.1,165.65,1.0,0.4,0.3
512,you,0.4,58.5,58.5,58.5,58.5,0.4,0.0,0.0
513,see.,0.2,6.2,21.2,21.2,10.6,0.1,0.1,0.1
514,You,0.2,27.4,27.4,27.4,27.4,0.2,0.0,0.0
515,simply,0.9,139.0,174.6,174.6,137.75,0.7,0.2,0.2
516,cannot,1.0,196.8,196.8,211.3,195.2,0.9,0.1,0.1
517,help,0.7,136.8,136.8,136.8,136.8,0.7,0.0,0.0
518,being,1.3,160.5,239.2,258.0,166.33333333333334,0.9,0.4,0.3
519,taken,0.9,124.2,162.2,162.2,108.05,0.6,0.3,0.3
520,over,0.9,184.9,198.3,198.3,176.0,0.8,0.1,0.1
521,by,0.4,73.2,73.2,73.2,73.2,0.4,0.0,0.0
522,a,0.2,43.5,43.5,43.5,43.5,0.2,0.0,0.0
523,sense,1.3,195.6,223.9,232.0,184.7,1.0,0.3,0.3
524,of,0.2,37.1,37.1,37.1,37.1,0.2,0.0,0.0
525,wonder,1.1,185.8,185.8,219.8,181.2,0.9,0.2,0.1
526,at,0.5,109.9,109.9,109.9,109.9,0.5,0.0,0.0
527,this,1.0,123.7,146.4,146.4,121.85,0.8,0.2,0.2
528,different,0.3,52.7,52.7,52.7,52.7,0.3,0.0,0.0
529,and,0.2,35.7,35.7,35.7,35.7,0.2,0.0,0.0
530,special,1.0,195.6,230.0,242.4,190.2,0.7,0.3,0.3
531,world.,0.7,115.4,115.4,115.4,115.4,0.7,0.0,0.0
532,Darwin's,1.2,174.5,214.3,260.3,202.68333333333334,0.9,0.3,0.2
533,"visit,",1.3,215.3,225.8,302.6,200.85,0.8,0.5,0.4
534,in,0.4,59.8,66.6,66.6,54.3,0.3,0.1,0.1
535,"1835,",1.4,274.1,324.8,448.5,289.93333333333334,0.8,0.6,0.5
536,aboard,1.2,195.1,209.7,275.1,165.03333333333336,0.7,0.5,0.4
537,HMS,0.9,138.0,138.0,216.4,139.5,0.6,0.3,0.3
538,Beagle,1.8,190.8,350.2,414.9,202.16666666666666,0.8,1.0,0.5
539,lasted,1.8,180.6,242.2,300.9,174.54166666666669,1.0,0.8,0.5
540,five,0.7,107.8,107.8,107.8,107.8,0.7,0.0,0.0
541,times,1.1,178.1,224.7,243.1,181.25,0.8,0.3,0.3
542,longer.,1.2,161.3,218.0,218.0,152.8,0.9,0.3,0.3
543,He,0.3,38.0,38.0,53.0,30.35,0.2,0.1,0.1
544,marvelled,2.0,225.5,365.0,413.6,217.18333333333334,1.0,1.0,0.7
545,at,0.5,75.2,75.2,75.2,75.2,0.5,0.0,0.0
546,the,1.0,125.8,146.1,180.0,129.0,0.7,0.3,0.2
547,tortoises,1.8,230.6,355.3,388.1,208.2833333333333,1.0,0.8,0.7
548,and,0.2,42.9,42.9,42.9,42.9,0.2,0.0,0.0
549,the,0.8,155.7,155.7,155.7,155.7,0.8,0.0,0.0
550,"iguanas,",1.3,175.6,246.5,262.5,160.53333333333336,0.8,0.5,0.4
551,but,0.4,109.9,109.9,109.9,109.9,0.4,0.0,0.0
552,it,0.6,110.8,110.8,110.8,110.8,0.6,0.0,0.0
553,was,0.5,99.6,99.6,99.6,99.6,0.5,0.0,0.0
554,the,0.3,55.4,55.4,55.4,55.4,0.3,0.0,0.0
555,tiny,0.4,83.1,83.1,83.1,83.1,0.4,0.0,0.0
556,finches,1.4,189.6,290.3,295.4,190.04166666666666,0.9,0.5,0.2
557,that,0.5,78.3,78.3,78.3,78.3,0.5,0.0,0.0
558,jolted,1.7,178.6,235.0,330.0,208.61666666666665,1.0,0.7,0.5
559,his,0.3,56.8,56.8,56.8,56.8,0.3,0.0,0.0
560,imagination,1.7,196.4,310.8,332.3,196.6,1.0,0.7,0.7
561,most,0.8,85.0,100.1,124.1,91.25,0.6,0.2,0.2
562,vividly.,1.4,176.2,253.9,329.9,206.45,0.9,0.5,0.5
563,They,0.4,111.6,111.6,81.9,81.9,0.4,0.0,0.0
564,are,0.6,118.3,118.3,118.3,118.3,0.6,0.0,0.0
565,still,1.1,120.1,173.8,220.4,128.6,0.7,0.4,0.4
566,called,0.6,75.9,75.9,75.9,75.9,0.6,0.0,0.0
567,Darwin's,1.1,101.1,193.9,213.5,110.23333333333335,0.6,0.5,0.4
568,Finches,1.7,220.9,278.3,318.2,209.4,1.0,0.7,0.5
569,in,0.1,23.8,23.8,23.8,23.8,0.1,0.0,0.0
570,his,0.7,81.4,81.4,119.0,85.55,0.5,0.2,0.2
571,honour.,1.5,191.6,217.4,276.6,190.73333333333335,1.0,0.5,0.4
572,There,0.7,114.6,114.6,114.6,114.6,0.7,0.0,0.0
573,are,0.9,122.4,156.1,156.1,117.2,0.7,0.2,0.2
574,13,0.9,168.6,168.6,215.3,170.3,0.7,0.2,0.1
575,different,1.2,139.0,180.0,188.2,132.0,0.8,0.4,0.4
576,species,1.0,192.7,192.7,210.9,210.9,1.0,0.0,0.0
577,of,0.1,16.6,16.6,16.6,16.6,0.1,0.0,0.0
578,the,0.6,81.1,81.1,81.1,81.1,0.6,0.0,0.0
579,finches,0.8,133.2,164.6,164.6,140.05,0.6,0.2,0.2
580,across,0.9,161.0,179.6,179.6,161.3,0.8,0.1,0.1
581,the,0.2,31.3,31.3,31.3,31.3,0.2,0.0,0.0
582,islands,1.2,187.0,206.6,230.0,190.0,1.0,0.2,0.2
583,(our,0.8,82.1,88.5,134.0,91.21666666666667,0.5,0.3,0.2
584,group,1.5,258.8,288.3,354.4,256.35,1.0,0.5,0.4
585,managed,1.4,194.3,218.9,246.4,179.8,1.0,0.4,0.4
586,to,0.1,14.7,14.7,14.7,14.7,0.1,0.0,0.0
587,see,1.1,163.4,177.5,214.5,148.55,0.7,0.4,0.3
588,five,0.8,143.6,163.2,163.2,136.55,0.7,0.1,0.1
589,or,0.5,94.5,94.5,94.5,94.5,0.5,0.0,0.0
590,six).,1.0,194.3,214.3,214.3,194.4,0.9,0.1,0.1
591,The,0.9,194.2,219.3,219.3,202.2,0.8,0.1,0.1
592,fascination,0.7,138.7,144.7,144.7,128.15,0.6,0.1,0.1
593,is,0.4,50.1,50.1,67.7,50.3,0.3,0.1,0.1
594,in,0.6,68.6,95.2,137.3,64.91666666666666,0.3,0.3,0.2
595,the,0.7,109.8,109.8,109.8,109.8,0.7,0.0,0.0
596,beaks.,1.5,229.4,298.2,380.0,249.55,0.9,0.6,0.4
597,Each,0.6,87.1,105.9,105.9,90.45,0.5,0.1,0.1
598,species,1.2,204.6,307.1,288.9,198.95,0.9,0.3,0.3
599,on,0.2,32.9,32.9,32.9,32.9,0.2,0.0,0.0
600,each,1.2,182.8,219.6,256.1,160.65,0.7,0.5,0.3
601,island,1.1,169.8,208.8,214.8,149.7,0.7,0.4,0.3
602,"has,",1.0,99.2,109.8,156.0,96.1,0.6,0.4,0.3
603,over,1.2,162.2,162.2,231.8,165.21666666666664,0.8,0.4,0.3
604,"time,",1.7,222.1,274.3,443.1,245.84666666666666,1.0,0.7,0.3
605,developed,1.8,163.9,254.3,266.3,153.36666666666667,1.0,0.8,0.7
606,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,differently,1.6,186.9,246.1,306.2,183.65,1.0,0.6,0.5
608,shaped,1.0,199.4,199.4,199.4,199.4,1.0,0.0,0.0
609,"beak,",1.1,154.4,192.6,192.6,157.9,0.9,0.2,0.2
610,adapted,1.3,230.7,319.7,319.7,240.35,1.0,0.3,0.3
611,to,0.1,16.9,16.9,16.9,16.9,0.1,0.0,0.0
612,the,0.6,106.9,106.9,106.9,106.9,0.6,0.0,0.0
613,vegetation,1.6,172.2,222.2,308.3,174.53333333333333,0.9,0.7,0.4
614,and,0.6,102.6,102.6,102.6,102.6,0.6,0.0,0.0
615,the,1.0,108.4,144.6,160.3,120.35,0.8,0.2,0.2
616,competition,1.0,129.3,129.3,205.8,143.75,0.7,0.3,0.2
617,in,0.2,31.2,31.2,31.2,31.2,0.2,0.0,0.0
618,that,0.9,157.5,157.5,203.5,161.5,0.7,0.2,0.2
619,particular,2.2,186.7,372.2,456.2,199.81833333333333,1.0,1.2,0.6
620,location.,1.3,199.8,239.3,269.7,190.6,0.9,0.4,0.4
621,These,1.2,134.8,141.2,198.1,131.1,0.8,0.4,0.4
622,tiny,1.5,164.7,260.1,279.4,153.95,0.8,0.7,0.5
623,birds,0.9,138.3,166.2,185.9,141.15,0.7,0.2,0.2
624,with,1.0,156.3,175.7,191.2,156.5,0.8,0.2,0.2
625,tiny,1.0,114.1,129.5,164.9,113.85,0.7,0.3,0.3
626,distinctions,1.8,210.4,363.2,403.5,234.46666666666664,1.0,0.8,0.7
627,helped,0.3,92.0,92.0,92.0,92.0,0.3,0.0,0.0
628,to,0.3,49.4,49.4,49.4,49.4,0.3,0.0,0.0
629,produce,0.8,121.5,175.3,175.3,120.63333333333333,0.6,0.2,0.1
630,one,0.4,94.4,94.4,94.4,94.4,0.4,0.0,0.0
631,of,0.4,99.0,99.0,99.0,99.0,0.4,0.0,0.0
632,the,0.3,51.6,51.6,51.6,51.6,0.3,0.0,0.0
633,greatest,1.4,186.8,245.6,245.6,181.4,1.0,0.4,0.4
634,ever,0.8,167.4,167.4,167.4,167.4,0.8,0.0,0.0
635,advances,0.9,191.1,191.1,191.1,191.1,0.9,0.0,0.0
636,in,0.2,36.5,36.5,36.5,36.5,0.2,0.0,0.0
637,the,0.3,43.9,43.9,43.9,43.9,0.3,0.0,0.0
638,history,1.4,138.1,182.6,198.9,137.36666666666665,0.9,0.5,0.4
639,of,0.2,20.7,20.7,20.7,20.7,0.2,0.0,0.0
640,scientific,1.5,180.5,302.8,302.8,173.9,0.9,0.6,0.4
641,thought.,0.8,172.0,172.0,172.0,172.0,0.8,0.0,0.0
642,Since,0.5,81.2,81.2,88.1,79.5,0.4,0.1,0.1
643,Darwin,1.4,160.5,199.4,246.1,133.7,0.8,0.6,0.4
644,"called,",1.7,190.5,241.8,345.6,192.60000000000002,0.9,0.8,0.4
645,these,0.8,84.3,90.5,110.6,73.95,0.6,0.2,0.2
646,islands,1.5,158.8,190.2,281.8,152.45,0.8,0.7,0.5
647,on,0.3,39.3,39.3,39.3,39.3,0.3,0.0,0.0
648,the,0.6,144.5,144.5,144.5,144.5,0.6,0.0,0.0
649,Equator,1.1,183.1,195.9,215.0,181.3,0.9,0.2,0.2
650,have,0.5,96.0,96.0,96.0,96.0,0.5,0.0,0.0
651,struggled,1.8,175.3,312.6,355.6,162.71666666666667,0.8,1.0,0.8
652,to,0.1,5.9,5.9,5.9,5.9,0.1,0.0,0.0
653,maintain,0.9,104.9,117.4,172.3,97.8,0.5,0.4,0.2
654,the,0.4,57.4,57.4,79.1,57.9,0.3,0.1,0.1
655,fragile,0.7,146.0,146.0,146.0,146.0,0.7,0.0,0.0
656,balance,1.5,185.0,256.5,288.2,182.73333333333335,0.9,0.6,0.5
657,of,0.1,19.3,19.3,19.3,19.3,0.1,0.0,0.0
658,their,1.4,181.9,195.0,300.1,156.50833333333333,0.7,0.7,0.4
659,ecology.,1.2,174.4,194.8,267.0,180.06666666666666,0.8,0.4,0.3
660,Over,0.3,31.4,31.4,41.3,29.1,0.2,0.1,0.1
661,the,0.9,135.4,135.4,163.5,134.63333333333335,0.7,0.2,0.1
662,"years,",1.1,110.0,118.7,172.6,117.18333333333335,0.7,0.4,0.3
663,the,0.4,41.5,46.8,46.8,40.4,0.3,0.1,0.1
664,indigenous,2.1,198.2,533.7,554.7,202.675,0.8,1.3,0.8
665,animal,1.0,148.9,208.6,208.6,164.15,0.8,0.2,0.2
666,population,2.0,168.5,316.0,343.5,170.475,1.0,1.0,0.6
667,has,0.6,46.6,46.6,114.0,56.55,0.3,0.3,0.1
668,been,1.4,188.5,188.5,300.5,197.33333333333334,0.9,0.5,0.3
669,under,1.0,167.9,177.7,177.7,162.65,0.9,0.1,0.1
670,increasing,1.6,176.8,231.4,278.4,177.01666666666665,1.0,0.6,0.4
671,"threat,",1.4,235.1,266.9,294.3,223.4,1.0,0.4,0.4
672,from,1.2,194.1,212.0,274.9,196.0,0.8,0.4,0.4
673,wayward,1.2,158.9,235.8,235.8,158.15,0.8,0.4,0.4
674,"fishermen,",1.8,209.7,254.2,345.2,191.67000000000002,1.0,0.8,0.5
675,or,0.4,54.8,54.8,54.8,54.8,0.4,0.0,0.0
676,from,0.4,69.7,69.7,60.1,60.1,0.4,0.0,0.0
677,feral,1.0,148.4,174.4,192.6,155.85,0.8,0.2,0.2
678,"dogs,",0.8,176.5,176.5,176.5,176.5,0.8,0.0,0.0
679,goats,0.6,154.4,154.4,154.4,154.4,0.6,0.0,0.0
680,and,0.7,166.7,166.7,166.7,166.7,0.7,0.0,0.0
681,rats,1.1,165.7,175.3,201.6,160.25,0.8,0.3,0.3
682,escaping,1.5,195.7,253.8,273.9,189.71666666666664,1.0,0.5,0.3
683,from,0.2,40.0,40.0,40.0,40.0,0.2,0.0,0.0
684,human,1.5,171.9,242.1,274.8,174.38333333333333,0.9,0.6,0.4
685,settlements,1.7,198.9,305.7,344.6,204.45,1.0,0.7,0.7
686,or,0.4,92.6,92.6,92.6,92.6,0.4,0.0,0.0
687,boats.,1.2,165.8,215.4,215.4,162.35,0.9,0.3,0.3
688,Recently,0.6,70.5,113.2,113.2,77.3,0.4,0.2,0.2
689,the,0.9,233.5,259.5,259.5,238.25,0.8,0.1,0.1
690,Ecuador,1.0,153.8,179.9,192.7,151.03333333333336,0.7,0.3,0.2
691,authorities,2.2,238.8,408.5,483.0,229.1916666666667,1.0,1.2,0.7
692,started,1.6,236.2,250.9,353.7,220.975,1.0,0.6,0.3
693,trying,1.4,250.1,268.4,341.9,249.7833333333333,1.0,0.4,0.3
694,to,0.1,17.5,17.5,17.5,17.5,0.1,0.0,0.0
695,eradicate,2.0,254.0,374.5,416.8,219.03333333333336,1.0,1.0,0.8
696,the,0.2,18.6,27.8,27.8,13.9,0.1,0.1,0.1
697,invading,1.2,153.9,226.0,226.0,164.9,0.8,0.4,0.3
698,"species,",0.9,149.3,167.7,167.7,155.45,0.8,0.1,0.1
699,and,0.2,37.6,37.6,37.6,37.6,0.2,0.0,0.0
700,have,0.8,127.6,127.6,182.2,142.55,0.7,0.1,0.1
701,now,0.9,128.3,128.3,147.7,128.5,0.8,0.1,0.1
702,succeeded,1.8,195.6,282.4,350.3,195.08333333333334,1.0,0.8,0.7
703,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,freeing,1.1,208.6,229.8,248.4,210.45,0.9,0.2,0.2
705,some,1.0,138.8,138.8,182.1,138.05,0.7,0.3,0.2
706,entire,1.2,206.7,217.8,250.2,197.98333333333335,0.9,0.3,0.2
707,islands,1.0,153.3,180.7,199.9,160.95,0.8,0.2,0.2
708,from,0.6,95.5,95.5,95.5,95.5,0.6,0.0,0.0
709,non-native,1.7,151.5,277.3,345.3,163.96666666666667,0.8,0.9,0.7
710,creatures.,0.8,99.3,140.6,173.1,100.3,0.4,0.4,0.1
711,A,0.1,24.8,24.8,24.8,24.8,0.1,0.0,0.0
712,giant,0.8,164.6,164.6,210.7,142.75,0.6,0.2,0.2
713,tortoise,2.0,146.9,281.6,388.6,166.93333333333334,0.8,1.2,0.6
714,breeding,1.6,155.2,190.3,353.6,154.06666666666666,0.7,0.9,0.5
715,programme,1.9,154.6,195.3,286.7,147.76166666666668,0.9,1.0,0.4
716,is,0.3,40.6,40.6,40.6,40.6,0.3,0.0,0.0
717,in,0.5,77.5,77.5,114.1,90.4,0.4,0.1,0.1
718,"place,",1.3,173.2,199.2,273.6,170.025,0.8,0.5,0.3
719,rearing,1.5,207.9,222.3,322.2,200.61333333333332,0.8,0.7,0.3
720,infants,1.7,205.5,283.7,405.9,192.475,0.8,0.9,0.6
721,in,0.3,109.6,109.6,92.2,92.2,0.3,0.0,0.0
722,a,0.7,109.5,109.5,153.2,112.3,0.5,0.2,0.2
723,protected,1.4,211.2,263.7,263.7,204.03333333333333,1.0,0.4,0.3
724,environment,1.7,185.0,256.9,320.0,189.325,1.0,0.7,0.5
725,at,0.4,49.1,65.4,65.4,49.85,0.3,0.1,0.1
726,a,0.2,32.4,32.4,32.4,32.4,0.2,0.0,0.0
727,time,1.4,195.3,274.1,274.1,174.55,0.9,0.5,0.5
728,when,0.6,97.7,97.7,97.7,97.7,0.6,0.0,0.0
729,they,0.7,162.8,162.8,162.8,162.8,0.7,0.0,0.0
730,are,0.9,197.3,197.3,216.7,196.6,0.8,0.1,0.1
731,at,0.7,103.7,123.7,144.6,102.35,0.5,0.2,0.2
732,greatest,1.2,202.0,233.5,233.5,195.25,1.0,0.2,0.2
733,"risk,",1.1,179.7,184.8,184.8,176.55,1.0,0.1,0.1
734,and,0.2,34.6,34.6,34.6,34.6,0.2,0.0,0.0
735,then,1.0,135.2,169.9,169.9,115.55,0.7,0.3,0.3
736,returning,0.8,150.4,150.4,150.4,150.4,0.8,0.0,0.0
737,them,0.8,182.9,207.5,207.5,187.2,0.7,0.1,0.1
738,to,0.2,23.7,23.7,23.7,23.7,0.2,0.0,0.0
